,hotel,ratings,review,real_date
563,스위스 그랜드 호텔,4,"이전에 투숙했을 때 안경을 분실해서 남자직원분이 찾아주셨는데
불친절한 응대에 당황했습니다
제가 못 할 요구를 한 것도 아니었는데요.
묵었던 객실 호수를 착각해 잘못 말씀드렸는데
그 호수 아니었다고 말씀하실 때의 말투가 마치 아랫사람 가르치는 듯한 말투였습니다
그리고는 인사도 생략하고 쌩하고 뒤돌아 가버리시더군요
나이 지긋하신 분들께는 사모님 사모님 하시던데
제가 나이가 어리지 않았더라면 제게 이런 식으로 하셨겠습니까?
그 분 제외한 모든 직원 분들께서 매우 친절히 응대해주셨기에
더더욱 그 분의 태도가 인상깊었습니다.
한 달에 못 해도 한 번, 많게는 두 번 매달 방문하는 충성고객인데
이런 식의 응대는 썩 유쾌하지 않네요.

각설하고, 이 이슈 제외하고는 모든 것이 완벽한 호텔입니다
서울에서 이런 평화로운 분위기 속에 쉴 수 있는 호텔 없습니다
다음 번에도 좋은 서비스 부탁드립니다.더보기",2020. 05. 08
564,스위스 그랜드 호텔,5,좋았습니다,2020. 05. 08
565,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 05. 07
566,스위스 그랜드 호텔,5,그냥 너무 좋았네요...,2020. 05. 06
567,스위스 그랜드 호텔,5,깨끟ㅅ하고 좋아용,2020. 05. 05
568,스위스 그랜드 호텔,5,오래된곳이라 외관은 낙후되어보이지만 객실내에는 만족할만큼 편하고 좋았습니다!,2020. 05. 05
569,스위스 그랜드 호텔,5,좋아여ㅋㅋ,2020. 05. 05
570,스위스 그랜드 호텔,4,숙소는 좋았어요,2020. 05. 04
571,스위스 그랜드 호텔,5,깨끗하고 청결도도 좋고 친절하고 너무 좋았습니다~~~~,2020. 05. 03
572,스위스 그랜드 호텔,5,청결하고 좋았어요,2020. 05. 02
573,스위스 그랜드 호텔,4,힐튼 호텔 그대로,2020. 05. 02
574,스위스 그랜드 호텔,4,방은 깨끗했지만 샤워기 수압이 너무 낮아요. 그리고 조식은 가짓수가 너무 적어서 먹을게 많지는 않네요. 1층에 cu가 있어서 간식거리 사다먹기엔 좋아요. 코로나때문에 입구에서 체온 확인하고 마스크 착용도 확인했기때문에 감염 걱정은 덜 했던거 같아요.,2020. 05. 02
575,스위스 그랜드 호텔,4,호캉스 했어요~~,2020. 04. 30
576,스위스 그랜드 호텔,5,"잘 쉬고 가여~^^
좋은 호텔입니다👍👍👍",2020. 04. 29
577,스위스 그랜드 호텔,5,"수영장 이용, 조식, 오후 2시 레이트 체크아웃까지 야놀자로 예약해서 저렴하게 잘 이용하고 왔네요. 좋아요. ^^",2020. 04. 28
578,스위스 그랜드 호텔,5,"너무 재밌게
놀다갑니다 ❤️❤️❤️",2020. 04. 27
579,스위스 그랜드 호텔,5,침구류가 마음에 들어요,2020. 04. 27
580,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 04. 26
581,스위스 그랜드 호텔,4,"피트니스가 매우 좋아요
수영장 굿",2020. 04. 26
582,스위스 그랜드 호텔,3,아아어어야ㅑ야엉,2020. 04. 26
583,스위스 그랜드 호텔,5,친절하고 깨끗했어요,2020. 04. 26
584,스위스 그랜드 호텔,4,가까워서  자주 이용합니다.,2020. 04. 25
585,스위스 그랜드 호텔,5,"이번에도 역시 잘 쉬다 갑니다. 너무 좋아요
근데 와이파이 유료만 좀 무료화 됐음 좋겠어요",2020. 04. 20
586,스위스 그랜드 호텔,5,도심속 조용하게 쉬다가 가요~,2020. 04. 20
587,스위스 그랜드 호텔,5,호텔 객실도 넓고 로비등 분위기가 여행 온 것 같은 느낌을 줍니다~,2020. 04. 20
588,스위스 그랜드 호텔,4,생각보다 좀 오래 된 기분이라 당황은 했는데 그래도 괜찮았어요 조식이 맛있더라구요 근데 에어컨은 안 좋은 건지 뭔지 아무리 내려도 좀 더웠습니다,2020. 04. 20
589,스위스 그랜드 호텔,5,침구 정말 좋아요,2020. 04. 18
590,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 04. 18
591,스위스 그랜드 호텔,5,좋앗어용😆😆😆,2020. 04. 17
592,스위스 그랜드 호텔,5,편하게 쉬고 갑니다!,2020. 04. 17
593,스위스 그랜드 호텔,5,방이 매우넓고 상당히 쾌적합니다~ 창문도 열수있어서 환기시키기도 좋고 직원분들도 너무 친절해서 기분좋았습니다. 또 이용할게요!!,2020. 04. 17
594,스위스 그랜드 호텔,5,깨긋함 친절함,2020. 04. 16
595,스위스 그랜드 호텔,1,괜찮아요.,2020. 04. 16
596,스위스 그랜드 호텔,5,"직원분들 친절하고 숙소도 쾌적해서 자주 이용하고 있어요. 무엇보다 수영장 이용 매일할 수 있어서 좋은데 레인이 너무 넓어요. 레인을 좀 더 나누면 좋을 것 같고, 샤워장에 샴프랑 바디워시 비치되어 있는데 칸칸이 놓여있는 제품이 달라서 사용할 때 다른 사람 영역에 침범하게 되는데 샤워기 뒷쪽 벽면에 거치대 설치해서 여러사람이 이용할 때 한곳에서 사용하게 하면 더 좋을 것 같아요. 보통 여기어X나 야놀자 통해서 예약하는데 여기어X는 레이트 체크아웃 행사하더라고요. 다음날 조식먹고 수영하고 체크아웃하려면 시간이 빠듯해서 레이트 체크아웃행사하면 더 좋을 것 같고, 할인쿠폰이나 결제할인 행사 비교해 가면서 예약하는데 혜택 많이 주는 쪽으로 예약해요.더보기",2020. 04. 16
597,스위스 그랜드 호텔,5,잘 놀다가요!,2020. 04. 15
598,스위스 그랜드 호텔,5,오래된 특급이라 있을거 다있고 룸사이즈 크고 조용해서 쉬고싶을때 찾는데 이번에도 어김없이 좋은 시간 보내고갑니다!,2020. 04. 14
599,스위스 그랜드 호텔,5,침대푹신해서  좋고   가까워서  좋아요 .  깨끗하고  조용하고   직원분들도  친절한  편이에요.,2020. 04. 13
600,스위스 그랜드 호텔,5,"완벽합니다. 
다만 전화기 위의 먼지라든지 조금 더 꼼꼼한 청소서비스만 제공된다면
더는 바랄 것이 없겠습니다.
먼지도 거슬리는 정도는 아니었어요, 다른 부분들이 워낙 청결해서요.
조식도 맛있었습니다.
잘 쉬다 갑니다.더보기",2020. 04. 13
601,스위스 그랜드 호텔,5,"직원분들끼리의 커뮤니케이션 착오로 인해
중간에 객실 이동이 있었는데,
매니저님께서 직접 연락이 오셔서
제가 겪은 불편에 대해 충분한 보상 서비스를 제공해주셨습니다.
매우 만족스러웠습니다.
한 달에 못 해도 한 번, 많게는 두 번 씩 꼭 쉬러 오는 호텔인데
매번 만족하고 갑니다.
웅장한 인테리어와 같은 가격대의(특가 기준) 비즈니스 호텔과 비교하여 상당히 넓은 객실,
직원 분들의 친절한 응대, 산 중턱에 위치해 평화로운 분위기까지 모든 것이 완벽합니다.
앞으로도 꾸준히 방문할 예정입니다.더보기",2020. 04. 13
602,스위스 그랜드 호텔,5,넓고 좋아요,2020. 04. 13
603,스위스 그랜드 호텔,5,"세번째 방문하는데
친절하시고, 편의시설이 잘 되어있어서 
만족합니다.",2020. 04. 13
604,스위스 그랜드 호텔,5,깔끔하구 재밌습니당,2020. 04. 11
605,스위스 그랜드 호텔,5,이번애는 라이브 공연이 죽여줬어요,2020. 04. 10
606,스위스 그랜드 호텔,5,가족과  이틀동안  정말  편하게  잘 쉬고 왔어요.  부폐도  맛있고  카페 음악도  좋았구요.  수영장도  넘 좋았어요,2020. 04. 09
607,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 04. 08
608,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 04. 08
609,스위스 그랜드 호텔,5,좋아요~~~~~~,2020. 04. 07
610,스위스 그랜드 호텔,5,너무편하게 잘 쉬다 가요^^,2020. 04. 07
611,스위스 그랜드 호텔,5,생일차 간단히 하루 묵었는데 편하게 하루 잘 쉬었어요,2020. 04. 06
612,스위스 그랜드 호텔,5,찾아가기가 애매한 점 빼고는 좋아서 자주 찾는 곳입니다,2020. 04. 06
613,스위스 그랜드 호텔,5,"직원분들도 친절하시고 정말 좋았습니다
다만 어메니티가 조금 부족하긴했지만 만족스럽습니다
다음에도 방문의사 있습니다",2020. 04. 06
614,스위스 그랜드 호텔,4,오늘은 룸온도가 괜찮았음 조식도 그냥 배채우기 조음,2020. 04. 05
615,스위스 그랜드 호텔,4,조식 수영장 이용할수 있어요,2020. 04. 05
616,스위스 그랜드 호텔,5,접근성이 별로지만 쾌적하고 좋습니다~,2020. 04. 05
617,스위스 그랜드 호텔,4,최근 호텔들이 리모델링 등을 통한 첨단으로 바뀌는 추세지만 갠 적으로 이런 앤틱분위기와 약간의 불편함도 감수할정도의 웅장함도 선호합니다. 게다가 직원분들의 극친절도 만족해요. 하지만 청결함과 주차와 호텔의 지역적 접근성 그리고 뷰등이 아쉬워 별하나 빼네요.,2020. 04. 04
618,스위스 그랜드 호텔,4,후기처럼  침대가  편하고   폭신해요.   어메니티  부족.  치약  칫솔 없어요.  조식팩이었는데  자느라  내려가지두  못했어요.   편안히  있다  왔어요,2020. 04. 04
619,스위스 그랜드 호텔,4,잘 쉬다갑니다.,2020. 04. 04
620,스위스 그랜드 호텔,5,전체적으로 만족스러웠습니다.,2020. 04. 04
621,스위스 그랜드 호텔,4,"저는 개인적으로 정말 좋아하는 호텔입니다.
서울에서 찾기 드물게 도심과 떨어진 한적한 곳에 위치한 점과
특급호텔임에도 저렴한 가격 등등이 매우 만족스러운 호텔입니다.
특급호텔답게 시설은 굉장히 훌륭합니다.
인테리어가 다소 올드하긴 해도, 침구류며 어메니티며 흠잡을 데가 없습니다.
특히 로비와 지하의 카페가 굉장히 멋있습니다.

다만, 와이파이가 유료라는 점은 매우 유감입니다.
또, 지난 번 투숙 시 2시간 가량 외출을 했었는데
나가면서 룸 클린업 부탁드린다고 요청 드렸으나
돌아왔을 때 하나도 되어 있지 않았습니다.

결국 직원분께서 청소를 끝내실 때까지 저는 옆에 서서 기다려야 했습니다.
직원 분을 탓하고픈 마음은 전혀 없습니다.
오히려 제게 매우 죄송해하시며 최대한 신경 써서 케어해주시고 나가셨기에 감동이었습니다.
다만, 호텔 측에서 아무런 보상 서비스라든지를 제공해주지 않은 점이
다소 실망이었습니다.

다음 번 방문 시에는 이런 일이 없기를 바랍니다.더보기",2020. 04. 03
622,스위스 그랜드 호텔,5,침대가 너무 폭신하고 서비스도 좋았어요 별이 다섯개!!,2020. 04. 02
623,스위스 그랜드 호텔,5,좋아요  ㅋ,2020. 03. 31
624,스위스 그랜드 호텔,5,"서비스도 훌륭하고
청결상태도 좋았어요!
매번 방문하면서도 매번 만족합니다!",2020. 03. 30
625,스위스 그랜드 호텔,5,"특가가 떠서 이용하고 왔는데 이 가격이면 다시 올 것 같아요. 
예상보다 더 좋아요. 최고.",2020. 03. 29
626,스위스 그랜드 호텔,5,가성비 좋았고 서비스랑 객실 다 만족스러웠습니다,2020. 03. 29
627,스위스 그랜드 호텔,5,ㄲㄲㄲㄲㄲ,2020. 03. 28
628,스위스 그랜드 호텔,5,좋았습니다~,2020. 03. 27
629,스위스 그랜드 호텔,5,너무 좋아요.. 잘쉬다갑니다,2020. 03. 26
630,스위스 그랜드 호텔,5,가격대비 완전 대만족이에요 침대도 엄청좋고 조식도 맛있고 서비스도 좋고 자주 이용해야겟어요 역시 괜히 5성급이아니네요~,2020. 03. 24
631,스위스 그랜드 호텔,5,조용해서 좋았습니다~,2020. 03. 24
632,스위스 그랜드 호텔,5,방도 넓고 쾌적했어요. 해들어오니까 좋았어요 ㅎㅎ 조식도 깔끔하고 맛있었어요~,2020. 03. 24
633,스위스 그랜드 호텔,5,"너무 좋네요! 오래된 곳이라 사실 
기대를 많이 안했는데
내부가 생각보다 넘 고급스럽고 좋았어요",2020. 03. 23
634,스위스 그랜드 호텔,5,잘쉬다갑니다,2020. 03. 23
635,스위스 그랜드 호텔,5,침대편하고 역시 5성급 또 방문하고 싶네요 조식이 괜찮았어요 웨이팅도 길지않고 딱좋습니다,2020. 03. 23
636,스위스 그랜드 호텔,3,ㅎ늗ㅅ큰ㅅㄷㆍ,2020. 03. 23
637,스위스 그랜드 호텔,3,ㅅㄴㄷㅈㅇㄹㄷ,2020. 03. 23
638,스위스 그랜드 호텔,1,"첫인상 로비 직원 말투도 그렇고 불친절하다 느낌
여친 말로는 눈에서 레이져나오는줄 알았다 함.
들어간 방 컨디션은 나쁘지 않았음. 침대 편안함
밥을 먹고 간 수영장은 괜찮았음.수영하기 좋음.
라이브공연은 코로나 때문인지 그저 그랬음
조식은 나쁘지 않았음.
이후 엄청난일이 있었는데 욕실에 확대거울? 같은게 있어서 얼굴을 확대해서 보더가 거울에 Led등이 있어
키려고 스위치를 만지는 순간 누전으로 인해 감전이
엄청 찌릿찌릿 심장이 멈는줄 알았음.
살긴했기에 다른 사람들도 위험하겠다 싶어
체크아웃하면서 누전이 된다 죽을뻔했다 고쳐야 할것 같다하니 놀라면서 알았다 함.
그냥 딱 한마디 ""알겠다"" 
보통은 많이 놀라셨겠다 어디 다친데는 없냐? 미안하다.
알려져서 고맙다 등등 이런 반응을 예상했는데
정말 개 불친절 민폐 호텔임. 다신 안감 5성은 개뿔
동네 모텔보다 못한 서비스더보기",2020. 03. 22
639,스위스 그랜드 호텔,5,최고 편히쉬다왔어용,2020. 03. 22
640,스위스 그랜드 호텔,5,"좋았어요 강추!
헬스장도 좋아요",2020. 03. 22
641,스위스 그랜드 호텔,5,좋습니다.,2020. 03. 21
642,스위스 그랜드 호텔,4,좋았어요.,2020. 03. 21
643,스위스 그랜드 호텔,4,"큰 호텔이니만큼 차로 가는게 편하긴 하지만 접근성이 나쁘진않아요~
다른건 다 크다 평범하다 가격도 그렇고 괜찮네 ~ 이런 느낌이었는데, 침구류..... 이불 베개, 푹신함에 너무 감탄했어요 ㅠㅠㅠㅠ 이런 느낌 정말오랫만... 
수압약하다는 후기도있었는데 저희 방은 아주 좋았네요 ~
그외 아쉬운점이라고하면 
칫솔을 제공해주시긴하지만 모가 좋은편은 아니라서 다음에 방문때는 챙겨가야겟다는 정도..? 😭

침구때문에 또 방문하려고합니다 ~*더보기",2020. 03. 21
644,스위스 그랜드 호텔,5,종종 이용하는데 만족합니다. 일단 침대가 완전 푹신하고 좋아요 추천합니다요,2020. 03. 19
645,스위스 그랜드 호텔,3,조용하고 좋았어요 수영장도 이용 잘했어요 성인풀은 엄청 깊어요 와이파이도 돈내고 써야한데요,2020. 03. 18
646,스위스 그랜드 호텔,5,코로나 때문인지 전체적으로  조용한 분위기인데 직원분이 차근차근 안내 해주심. 대중교통 이용하고 방문 하기에 위가 언덕이라 좀 힘든 부분이 있으나 가격 대비 좋음,2020. 03. 17
647,스위스 그랜드 호텔,2,"자주 오는 곳인데 네번째..? 왓는데
어제 너무 실망했어요..
온도가 19도로 설정되어있어서 너무 추웠는데
30도로 설정하고 히터 빵빵하게 틍ㄹ었는데도
7시간이지나고 11시 되어서 22도가 되더라구요
호텔에 쉬러갔는데
담요 뒤집어쓰구 
평소에 이미지가 너무 좋았는데 어제 실망했습니다 ,,,,,
참고해주세요 ㅜ더보기",2020. 03. 16
648,스위스 그랜드 호텔,5,대만족대만족입미장,2020. 03. 15
649,스위스 그랜드 호텔,5,깔끔해서 너무 좋아요,2020. 03. 14
650,스위스 그랜드 호텔,5,조용하고 좋았습니다,2020. 03. 14
651,스위스 그랜드 호텔,5,공간도 깨끗하고 넓고 좋습니다,2020. 03. 11
652,스위스 그랜드 호텔,5,넘 만족했어요,2020. 03. 10
653,스위스 그랜드 호텔,2,5성급이라기엔 방안의 어메니티가 너무 빈약합니다. 칫솔치약은 양해가능하더라도 면봉이나 헤어캡 등의 통상적인 것들이 준비되어 있지 않습니다. 목욕가운도 비치되어 있지 않아 별도로 요청해야했구요. 커피포트도 너무 낡은 플라스틱이고 티스푼도 구비되어 있지 않습니다. 시설과 직원응대의 수준은 물론 5성급으로 훌륭합니다. 어매니티는 이에 비하면 물론 소소한 일이긴 합니다. 요즘 코로나 때문에 예산이 절감되서 일시적인 긴축 운영인가보다 하고 왔습니다. 앞으로 순조로와지겠죠.더보기,2020. 03. 09
