,hotel,ratings,review,real_date,length
484,스위스 그랜드 호텔,5,조용하고 좋습니다 ㅎㅎㅎ,2020. 07. 15,13
485,스위스 그랜드 호텔,5,오래됐지만 잘 관리된 느낌이예요. 종종 이용 할 예정입니다.,2020. 07. 13,33
486,스위스 그랜드 호텔,5,넓은 방이 일단 좋아요~가운은 달라고 해야 주네요,2020. 07. 13,27
487,스위스 그랜드 호텔,5,조아씁니다,2020. 07. 13,5
488,스위스 그랜드 호텔,5,룸도 크고 직원분들도 친절하고 좋았습니다!가운이랑 칫솔은 문의하시면 주시네요~다음에 또 이용하고 싶어요!!,2020. 07. 12,59
489,스위스 그랜드 호텔,5,TV빼고 다 만족했습니다^^..,2020. 07. 12,17
490,스위스 그랜드 호텔,5,룸도 넓고 수영장도 크고 맘이 듭니다. 전체적으로 올드한 느낌은 있지만 룸 컨디션은 좋습니다,2020. 07. 12,51
491,스위스 그랜드 호텔,4,편하게 잘 지내고 갑니다.자가용으로  가야 합니다,2020. 07. 12,27
492,스위스 그랜드 호텔,5,처음왓는데좋네요,2020. 07. 11,8
493,스위스 그랜드 호텔,5,좋았습니다,2020. 07. 11,5
494,스위스 그랜드 호텔,5,좋았습키다,2020. 07. 11,5
495,스위스 그랜드 호텔,5,올드한 느낌은 있지만 전체적으로 깔끔하고 좋았습니다,2020. 07. 10,28
496,스위스 그랜드 호텔,5,최고의 최고에 대한 최고를 위한 초이스!,2020. 07. 09,22
497,스위스 그랜드 호텔,5,오래된 호텔 감안 한다면편하고 가성비 갑입니다.,2020. 07. 09,26
498,스위스 그랜드 호텔,5,1층에 편의점 있음모든 직원이 완전 친절함룸 컨디션 좋음,2020. 07. 09,31
499,스위스 그랜드 호텔,5,발열검사도 철저하고 객실도 깔끔해서 편하게 쉬다왔네요,2020. 07. 08,29
500,스위스 그랜드 호텔,5,"룸컨디션도 후기들이 좋아서 기대를 하고 갔는데도 기대이상으로 좋았고, 산전망이라 휴식하는 느낌이 제대로였습니다. 직원분들도 모두 친절하셨고 입구에서 열화상카메라로 체온 체크하시고 체크인 할 때, 설문조사?꼼꼼히 하셔서 코로나에 대한 걱정도 조금 덜었습니다. 로비부터 룸까지 모두 쾌적하고 근사했어요. 수영장도 깨끗하고 좋았습니다! 주말에 멀리가지 않고 가까이서 호캉스 제대로 했어요🥰",2020. 07. 08,214
501,스위스 그랜드 호텔,5,조아써염 아내랑,2020. 07. 07,8
502,스위스 그랜드 호텔,5,아우 조아~,2020. 07. 06,6
503,스위스 그랜드 호텔,5,너무너무좋아요,2020. 07. 06,7
504,스위스 그랜드 호텔,4,오르막길인것만 빼면 다 좋았습니다,2020. 07. 05,18
505,스위스 그랜드 호텔,4,모든것이 만족스러웠던곳...객실에 와이파이가 유료라서  좀 불편했지만 다음에도 이용하고 싶었던 곳입니다.,2020. 07. 05,58
506,스위스 그랜드 호텔,5,분위기하며정말다좋앗어요,2020. 07. 05,12
507,스위스 그랜드 호텔,5,직원분들도 친절하시고 조용하고 룸도 깨끗했습니다~ ^^,2020. 07. 05,30
508,스위스 그랜드 호텔,5,직원분들도 친절하시고 룸도 깨끗합니다~ ^^,2020. 07. 05,24
509,스위스 그랜드 호텔,5,침구류 너무 편하고 아주 편하게 푹 쉬다 왔어요,2020. 07. 04,26
510,스위스 그랜드 호텔,5,서비스좋아요,2020. 07. 04,6
511,스위스 그랜드 호텔,5,정말 좋았습니다.,2020. 07. 04,9
512,스위스 그랜드 호텔,5,매우만족합니다,2020. 06. 28,7
513,스위스 그랜드 호텔,5,근처에 살아서 교통도 편리도 좋았고 시설도 괜찮았어요. 도시 느낌 좋아하시면 비추지만 한적한 호캉스 원하시면 추천해요.,2020. 06. 28,66
514,스위스 그랜드 호텔,5,수영장이나 조식 이용 안 할 거면 별루 일수도 있어요...,2020. 06. 28,32
515,스위스 그랜드 호텔,4,침대가 아주 편해요,2020. 06. 27,10
516,스위스 그랜드 호텔,5,깨끗하고 편하게 잘 쉬었습니다분위기도 좋고 룸컨디션도 굿굿,2020. 06. 25,32
517,스위스 그랜드 호텔,4,차가 없으면 불편해요,2020. 06. 23,11
518,스위스 그랜드 호텔,5,조용하고 안락해서 좋음,2020. 06. 23,12
519,스위스 그랜드 호텔,5,좋아요ㅅㄴㅎ,2020. 06. 22,6
520,스위스 그랜드 호텔,5,객실이 넓어서 좋아는데 가운이 없는게 좀 아쉬웠어요~^^,2020. 06. 21,31
521,스위스 그랜드 호텔,4,객실도 넓고 호텔안에서 모두 해결이 가능해서 좋았어요~ 현재 조식은 뷔페식이 아닌 자리로 가져다주시더라구요~ 참고하시면 좋을 것 같아요,2020. 06. 21,75
522,스위스 그랜드 호텔,5,좋네요ㅎ일박 연장신청 햇어요,2020. 06. 20,15
523,스위스 그랜드 호텔,5,깨끗하게 잘 머믬,2020. 06. 20,9
524,스위스 그랜드 호텔,5,깨긋하고 조식도 맛있엉료,2020. 06. 16,13
525,스위스 그랜드 호텔,5,이번 역시 여자직원분들 친절하셨습니다,2020. 06. 16,20
526,스위스 그랜드 호텔,5,언제나 좋아요,2020. 06. 14,7
527,스위스 그랜드 호텔,5,5성급에 맞는 곳입니다,2020. 06. 08,12
528,스위스 그랜드 호텔,5,직원분들 너무 친절하셨어요 특히 여성직원분들 최고셨습니다 감사합니다,2020. 06. 06,37
529,스위스 그랜드 호텔,5,너무 친절하고 깨끗하고 좋아서 자주 가요.,2020. 06. 05,23
530,스위스 그랜드 호텔,5,너무 만족합니다.산책로도 좋고,2020. 06. 04,16
531,스위스 그랜드 호텔,5,"청결, 친절, 레이크채크아웃~ 탱큐",2020. 06. 01,19
532,스위스 그랜드 호텔,4,시설좋아요ㅎㅎ부대시설이없고 뷔페가 별로인게 아쉽습니다..,2020. 05. 30,31
533,스위스 그랜드 호텔,5,직원분들도 친절하고 좋아용,2020. 05. 29,14
534,스위스 그랜드 호텔,5,서울 외각에 있어서 좋았어요 조용하고요,2020. 05. 24,21
535,스위스 그랜드 호텔,4,감사합니다~^^,2020. 05. 21,8
536,스위스 그랜드 호텔,5,앤틱하고 분위기 있어 좋았습니다다들 친절하시구요!,2020. 05. 18,27
537,스위스 그랜드 호텔,5,크기도 크고 깔끔해서 좋았아요,2020. 05. 17,16
538,스위스 그랜드 호텔,5,잘쉬다  왔어요 .,2020. 05. 17,10
539,스위스 그랜드 호텔,4,어제  오늘 오전 직원분들   너무 친절하셔서  만족합니다.  근데  침대 헤드쪽  먼지가  좀  ..조금만  더  신경써주세요,2020. 05. 16,71
540,스위스 그랜드 호텔,3,좀  안좋은  일이  있었는데   보고만  하겠다고  하고는  별다른  조치나  사과는  못받았네요.  그래도  제일  가까운곳이라  계속  가고 있네요.,2020. 05. 15,86
541,스위스 그랜드 호텔,4,깔끔하고 프런트 친절합니다.,2020. 05. 14,15
542,스위스 그랜드 호텔,5,쭈욱~~~~~♡,2020. 05. 14,8
543,스위스 그랜드 호텔,5,좋~~~~~습니다요^^,2020. 05. 14,12
544,스위스 그랜드 호텔,5,gooooooood,2020. 05. 14,10
545,스위스 그랜드 호텔,4,편안하고 좋은숙소입니다~,2020. 05. 14,13
546,스위스 그랜드 호텔,4,좋았습니다,2020. 05. 13,5
547,스위스 그랜드 호텔,4,정말 청결해서 또 간건데 이번엔 침대 머리맡에 먼지가 수북하더라고요;; 그래서 별로였네요 저번엔 욕조도 없고 깨끗했는데이번엔 누리끼리 욕조있는 먼지쌓인 방,2020. 05. 13,86
548,스위스 그랜드 호텔,3,"객실청결도가 너무좋았어요 침대도 포근하구요 ~조식뷔페랑 저녁뷔페 코로나때문에 운영못하는건아쉬웟구요,, 수영장은 그냥 좀 심심했어요 ~",2020. 05. 13,74
549,스위스 그랜드 호텔,5,평 안좋아서 걱정했는데 깔끔해서 좋았어요,2020. 05. 13,22
550,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 05. 11,6
551,스위스 그랜드 호텔,5,제가 지냈던 숙소 중에 제일 좋아요!! 그리고 서비스가 너무 좋아요!!! 담에는 친구말고 여자친구랑 오고싶어요~,2020. 05. 11,62
552,스위스 그랜드 호텔,4,직원분들모두친절하시고 수영장도 넓고 좋았습니다.,2020. 05. 11,26
553,스위스 그랜드 호텔,5,가성비 최고침구류 최고,2020. 05. 10,12
554,스위스 그랜드 호텔,5,다 만족했습니다~~~~~~~~,2020. 05. 10,16
555,스위스 그랜드 호텔,5,"뷰도 너무 이쁘고, 룸도 업그레이드 해줘서 너무 편안하게 놀고 자고 갔습니당~위치가 애매!? 했지만 숙소가 깨끗하거 좋았습니다. 조식이 조콤 메뉴가 없어 아쉽긴 했지만 그래도 모든 면에서 완벽했습니다",2020. 05. 10,111
556,스위스 그랜드 호텔,4,go~~~~~~od입니다요^___^♡,2020. 05. 10,20
557,스위스 그랜드 호텔,4,가깝고  깨끗해서   가는데   직원  교육은  꼭  다시  하시길..,2020. 05. 09,39
558,스위스 그랜드 호텔,5,깔끔하고 좋읍니다!!,2020. 05. 09,11
559,스위스 그랜드 호텔,5,클래식한 호텔이 참 이뻤습니다 만족,2020. 05. 09,19
560,스위스 그랜드 호텔,5,즐거운시간이었습니다,2020. 05. 09,10
561,스위스 그랜드 호텔,5,즐거운시간이었습니다,2020. 05. 09,10
562,스위스 그랜드 호텔,4,편안한시간이었습니다,2020. 05. 09,10
563,스위스 그랜드 호텔,4,"이전에 투숙했을 때 안경을 분실해서 남자직원분이 찾아주셨는데불친절한 응대에 당황했습니다제가 못 할 요구를 한 것도 아니었는데요.묵었던 객실 호수를 착각해 잘못 말씀드렸는데그 호수 아니었다고 말씀하실 때의 말투가 마치 아랫사람 가르치는 듯한 말투였습니다그리고는 인사도 생략하고 쌩하고 뒤돌아 가버리시더군요나이 지긋하신 분들께는 사모님 사모님 하시던데제가 나이가 어리지 않았더라면 제게 이런 식으로 하셨겠습니까?그 분 제외한 모든 직원 분들께서 매우 친절히 응대해주셨기에더더욱 그 분의 태도가 인상깊었습니다.한 달에 못 해도 한 번, 많게는 두 번 매달 방문하는 충성고객인데이런 식의 응대는 썩 유쾌하지 않네요.각설하고, 이 이슈 제외하고는 모든 것이 완벽한 호텔입니다서울에서 이런 평화로운 분위기 속에 쉴 수 있는 호텔 없습니다다음 번에도 좋은 서비스 부탁드립니다.더보기",2020. 05. 08,430
564,스위스 그랜드 호텔,5,좋았습니다,2020. 05. 08,5
565,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 05. 07,6
566,스위스 그랜드 호텔,5,그냥 너무 좋았네요...,2020. 05. 06,13
567,스위스 그랜드 호텔,5,깨끟ㅅ하고 좋아용,2020. 05. 05,9
568,스위스 그랜드 호텔,5,오래된곳이라 외관은 낙후되어보이지만 객실내에는 만족할만큼 편하고 좋았습니다!,2020. 05. 05,42
569,스위스 그랜드 호텔,5,좋아여ㅋㅋ,2020. 05. 05,5
570,스위스 그랜드 호텔,4,숙소는 좋았어요,2020. 05. 04,8
571,스위스 그랜드 호텔,5,깨끗하고 청결도도 좋고 친절하고 너무 좋았습니다~~~~,2020. 05. 03,30
572,스위스 그랜드 호텔,5,청결하고 좋았어요,2020. 05. 02,9
573,스위스 그랜드 호텔,4,힐튼 호텔 그대로,2020. 05. 02,9
574,스위스 그랜드 호텔,4,방은 깨끗했지만 샤워기 수압이 너무 낮아요. 그리고 조식은 가짓수가 너무 적어서 먹을게 많지는 않네요. 1층에 cu가 있어서 간식거리 사다먹기엔 좋아요. 코로나때문에 입구에서 체온 확인하고 마스크 착용도 확인했기때문에 감염 걱정은 덜 했던거 같아요.,2020. 05. 02,139
575,스위스 그랜드 호텔,4,호캉스 했어요~~,2020. 04. 30,9
576,스위스 그랜드 호텔,5,잘 쉬고 가여~^^좋은 호텔입니다👍👍👍,2020. 04. 29,21
577,스위스 그랜드 호텔,5,"수영장 이용, 조식, 오후 2시 레이트 체크아웃까지 야놀자로 예약해서 저렴하게 잘 이용하고 왔네요. 좋아요. ^^",2020. 04. 28,63
578,스위스 그랜드 호텔,5,너무 재밌게놀다갑니다 ❤️❤️❤️,2020. 04. 27,18
579,스위스 그랜드 호텔,5,침구류가 마음에 들어요,2020. 04. 27,12
580,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 04. 26,6
581,스위스 그랜드 호텔,4,피트니스가 매우 좋아요수영장 굿,2020. 04. 26,17
582,스위스 그랜드 호텔,3,아아어어야ㅑ야엉,2020. 04. 26,8
583,스위스 그랜드 호텔,5,친절하고 깨끗했어요,2020. 04. 26,10
584,스위스 그랜드 호텔,4,가까워서  자주 이용합니다.,2020. 04. 25,15
585,스위스 그랜드 호텔,5,이번에도 역시 잘 쉬다 갑니다. 너무 좋아요근데 와이파이 유료만 좀 무료화 됐음 좋겠어요,2020. 04. 20,49
586,스위스 그랜드 호텔,5,도심속 조용하게 쉬다가 가요~,2020. 04. 20,16
587,스위스 그랜드 호텔,5,호텔 객실도 넓고 로비등 분위기가 여행 온 것 같은 느낌을 줍니다~,2020. 04. 20,37
588,스위스 그랜드 호텔,4,생각보다 좀 오래 된 기분이라 당황은 했는데 그래도 괜찮았어요 조식이 맛있더라구요 근데 에어컨은 안 좋은 건지 뭔지 아무리 내려도 좀 더웠습니다,2020. 04. 20,80
589,스위스 그랜드 호텔,5,침구 정말 좋아요,2020. 04. 18,9
590,스위스 그랜드 호텔,4,잘쉬다갑니다,2020. 04. 18,6
591,스위스 그랜드 호텔,5,좋앗어용😆😆😆,2020. 04. 17,7
592,스위스 그랜드 호텔,5,편하게 쉬고 갑니다!,2020. 04. 17,11
593,스위스 그랜드 호텔,5,방이 매우넓고 상당히 쾌적합니다~ 창문도 열수있어서 환기시키기도 좋고 직원분들도 너무 친절해서 기분좋았습니다. 또 이용할게요!!,2020. 04. 17,71
594,스위스 그랜드 호텔,5,깨긋함 친절함,2020. 04. 16,7
595,스위스 그랜드 호텔,1,괜찮아요.,2020. 04. 16,5
596,스위스 그랜드 호텔,5,"직원분들 친절하고 숙소도 쾌적해서 자주 이용하고 있어요. 무엇보다 수영장 이용 매일할 수 있어서 좋은데 레인이 너무 넓어요. 레인을 좀 더 나누면 좋을 것 같고, 샤워장에 샴프랑 바디워시 비치되어 있는데 칸칸이 놓여있는 제품이 달라서 사용할 때 다른 사람 영역에 침범하게 되는데 샤워기 뒷쪽 벽면에 거치대 설치해서 여러사람이 이용할 때 한곳에서 사용하게 하면 더 좋을 것 같아요. 보통 여기어X나 야놀자 통해서 예약하는데 여기어X는 레이트 체크아웃 행사하더라고요. 다음날 조식먹고 수영하고 체크아웃하려면 시간이 빠듯해서 레이트 체크아웃행사하면 더 좋을 것 같고, 할인쿠폰이나 결제할인 행사 비교해 가면서 예약하는데 혜택 많이 주는 쪽으로 예약해요.더보기",2020. 04. 16,365
597,스위스 그랜드 호텔,5,잘 놀다가요!,2020. 04. 15,7
598,스위스 그랜드 호텔,5,오래된 특급이라 있을거 다있고 룸사이즈 크고 조용해서 쉬고싶을때 찾는데 이번에도 어김없이 좋은 시간 보내고갑니다!,2020. 04. 14,63
599,스위스 그랜드 호텔,5,침대푹신해서  좋고   가까워서  좋아요 .  깨끗하고  조용하고   직원분들도  친절한  편이에요.,2020. 04. 13,56
600,스위스 그랜드 호텔,5,"완벽합니다. 다만 전화기 위의 먼지라든지 조금 더 꼼꼼한 청소서비스만 제공된다면더는 바랄 것이 없겠습니다.먼지도 거슬리는 정도는 아니었어요, 다른 부분들이 워낙 청결해서요.조식도 맛있었습니다.잘 쉬다 갑니다.더보기",2020. 04. 13,119
601,스위스 그랜드 호텔,5,"직원분들끼리의 커뮤니케이션 착오로 인해중간에 객실 이동이 있었는데,매니저님께서 직접 연락이 오셔서제가 겪은 불편에 대해 충분한 보상 서비스를 제공해주셨습니다.매우 만족스러웠습니다.한 달에 못 해도 한 번, 많게는 두 번 씩 꼭 쉬러 오는 호텔인데매번 만족하고 갑니다.웅장한 인테리어와 같은 가격대의(특가 기준) 비즈니스 호텔과 비교하여 상당히 넓은 객실,직원 분들의 친절한 응대, 산 중턱에 위치해 평화로운 분위기까지 모든 것이 완벽합니다.앞으로도 꾸준히 방문할 예정입니다.더보기",2020. 04. 13,268
602,스위스 그랜드 호텔,5,넓고 좋아요,2020. 04. 13,6
603,스위스 그랜드 호텔,5,"세번째 방문하는데친절하시고, 편의시설이 잘 되어있어서 만족합니다.",2020. 04. 13,36
